
> mm-profit@0.1.0 bot
> node bot.js

Target token mint (Gbu7JAKhTVtGyRryg8cYPiKNhonXpUqbrZuCDjfUpump): 2025-12-22 15:38:49 | CONFIG step pct 15,25,60 (total 100%) | alloc 88% -> 0.270361 SOL
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 19:02:40 | POS    | 2/3    | 0.000071       | 0.000071       | -0.63%     | 0.108234   | 0.000062   | 0.000057   | 0.199052  
2025-12-22 19:02:46 | POS    | 2/3    | 0.000071       | 0.000071       | -0.63%     | 0.108234   | 0.000062   | 0.000057   | 0.199052  
2025-12-22 19:02:51 | POS    | 2/3    | 0.000071       | 0.000071       | -0.63%     | 0.106870   | -0.001301  | -0.001306  | 0.199052  
2025-12-22 19:02:57 | POS    | 2/3    | 0.000071       | 0.000071       | -0.63%     | 0.108044   | -0.000127  | -0.000132  | 0.199052  
2025-12-22 19:03:02 | POS    | 2/3    | 0.000071       | 0.000070       | 0.36%      | 0.107937   | -0.000234  | -0.000239  | 0.199052  
2025-12-22 19:03:07 | POS    | 2/3    | 0.000071       | 0.000071       | -0.70%     | 0.106870   | -0.001301  | -0.001306  | 0.199052  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 19:03:13 | POS    | 2/3    | 0.000071       | 0.000071       | -0.70%     | 0.106870   | -0.001301  | -0.001306  | 0.199052  
2025-12-22 19:03:18 | POS    | 2/3    | 0.000071       | 0.000072       | -1.62%     | 0.109679   | 0.001507   | 0.001502   | 0.199052  
2025-12-22 19:03:23 | POS    | 2/3    | 0.000071       | 0.000072       | -1.62%     | 0.109415   | 0.001244   | 0.001239   | 0.199052  
2025-12-22 19:03:29 | POS    | 2/3    | 0.000071       | 0.000072       | -1.62%     | 0.109959   | 0.001787   | 0.001782   | 0.199052  
2025-12-22 19:03:34 | POS    | 2/3    | 0.000071       | 0.000072       | -1.62%     | 0.106870   | -0.001301  | -0.001306  | 0.199052  
2025-12-22 19:03:40 | POS    | 2/3    | 0.000071       | 0.000072       | -2.27%     | 0.109841   | 0.001669   | 0.001664   | 0.199052  
2025-12-22 19:03:45 | POS    | 2/3    | 0.000071       | 0.000072       | -2.27%     | 0.109841   | 0.001669   | 0.001664   | 0.199052  
2025-12-22 19:03:50 | POS    | 2/3    | 0.000071       | 0.000073       | -2.52%     | 0.110489   | 0.002317   | 0.002312   | 0.199052  
2025-12-22 19:03:56 | POS    | 2/3    | 0.000071       | 0.000073       | -2.52%     | 0.110489   | 0.002317   | 0.002312   | 0.199052  
2025-12-22 19:04:01 | POS    | 2/3    | 0.000071       | 0.000073       | -2.52%     | 0.110526   | 0.002354   | 0.002349   | 0.199052  
2025-12-22 19:04:06 | POS    | 2/3    | 0.000071       | 0.000073       | -2.52%     | 0.110520   | 0.002348   | 0.002343   | 0.199052  
2025-12-22 19:04:12 | POS    | 2/3    | 0.000071       | 0.000073       | -3.66%     | 0.112073   | 0.003901   | 0.003896   | 0.199052  
2025-12-22 19:04:17 | POS    | 2/3    | 0.000071       | 0.000074       | -4.10%     | 0.112341   | 0.004169   | 0.004164   | 0.199052  
2025-12-22 19:04:23 | POS    | 2/3    | 0.000071       | 0.000073       | -3.04%     | 0.109501   | 0.001330   | 0.001325   | 0.199052  
2025-12-22 19:04:29 | POS    | 2/3    | 0.000071       | 0.000074       | -5.23%     | 0.113743   | 0.005571   | 0.005566   | 0.199052  
2025-12-22 19:04:35 | POS    | 2/3    | 0.000071       | 0.000075       | -5.53%     | 0.113682   | 0.005510   | 0.005505   | 0.199052  
2025-12-22 19:04:40 | POS    | 2/3    | 0.000071       | 0.000071       | -0.70%     | 0.114534   | 0.006362   | 0.006357   | 0.199052  
2025-12-22 19:04:46 | POS    | 2/3    | 0.000071       | 0.000074       | -5.23%     | 0.113837   | 0.005665   | 0.005660   | 0.199052  
2025-12-22 19:04:51 | POS    | 2/3    | 0.000071       | 0.000075       | -5.80%     | 0.109501   | 0.001330   | 0.001325   | 0.199052  
2025-12-22 19:04:57 | POS    | 2/3    | 0.000071       | 0.000075       | -6.16%     | 0.114211   | 0.006039   | 0.006034   | 0.199052  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 19:05:02 | POS    | 2/3    | 0.000071       | 0.000075       | -6.16%     | 0.114368   | 0.006196   | 0.006191   | 0.199052  
2025-12-22 19:05:08 | POS    | 2/3    | 0.000071       | 0.000075       | -6.01%     | 0.113971   | 0.005800   | 0.005795   | 0.199052  
2025-12-22 19:05:13 | POS    | 2/3    | 0.000071       | 0.000075       | -5.38%     | 0.113777   | 0.005605   | 0.005600   | 0.199052  
2025-12-22 19:05:18 | POS    | 2/3    | 0.000071       | 0.000076       | -7.57%     | 0.115979   | 0.007807   | 0.007802   | 0.199052  
2025-12-22 19:05:24 | POS    | 2/3    | 0.000071       | 0.000076       | -7.64%     | 0.115427   | 0.007256   | 0.007251   | 0.199052  
2025-12-22 19:05:29 | POS    | 2/3    | 0.000071       | 0.000072       | -2.27%     | 0.115433   | 0.007261   | 0.007256   | 0.199052  
2025-12-22 19:05:35 | POS    | 2/3    | 0.000071       | 0.000076       | -7.26%     | 0.115769   | 0.007597   | 0.007592   | 0.199052  
2025-12-22 19:05:40 | POS    | 2/3    | 0.000071       | 0.000076       | -7.38%     | 0.115549   | 0.007377   | 0.007372   | 0.199052  
2025-12-22 19:05:46 | POS    | 2/3    | 0.000071       | 0.000075       | -6.29%     | 0.113483   | 0.005311   | 0.005306   | 0.199052  
2025-12-22 19:05:51 | POS    | 2/3    | 0.000071       | 0.000076       | -7.57%     | 0.116351   | 0.008179   | 0.008174   | 0.199052  
2025-12-22 19:05:56 | POS    | 2/3    | 0.000071       | 0.000076       | -7.57%     | 0.116291   | 0.008119   | 0.008114   | 0.199052  
2025-12-22 19:06:02 | POS    | 2/3    | 0.000071       | 0.000076       | -7.57%     | 0.116087   | 0.007915   | 0.007910   | 0.199052  
2025-12-22 19:06:07 | POS    | 2/3    | 0.000071       | 0.000076       | -7.57%     | 0.116018   | 0.007846   | 0.007841   | 0.199052  
2025-12-22 19:06:13 | POS    | 2/3    | 0.000071       | 0.000076       | -8.13%     | 0.116953   | 0.008781   | 0.008776   | 0.199052  
2025-12-22 19:06:18 | POS    | 2/3    | 0.000071       | 0.000076       | -8.13%     | 0.116952   | 0.008780   | 0.008775   | 0.199052  
2025-12-22 19:06:24 | POS    | 2/3    | 0.000071       | 0.000077       | -8.27%     | 0.117008   | 0.008836   | 0.008831   | 0.199052  
2025-12-22 19:06:29 | POS    | 2/3    | 0.000071       | 0.000077       | -8.27%     | 0.113483   | 0.005311   | 0.005306   | 0.199052  
2025-12-22 19:06:36 | POS    | 2/3    | 0.000071       | 0.000077       | -8.27%     | 0.116394   | 0.008222   | 0.008217   | 0.199052  
2025-12-22 19:06:42 | POS    | 2/3    | 0.000071       | 0.000077       | -8.27%     | 0.116614   | 0.008442   | 0.008437   | 0.199052  
2025-12-22 19:06:48 | POS    | 2/3    | 0.000071       | 0.000077       | -9.14%     | 0.118019   | 0.009847   | 0.009842   | 0.199052  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 19:06:53 | POS    | 2/3    | 0.000071       | 0.000078       | -9.67%     | 0.118380   | 0.010208   | 0.010203   | 0.199052  
2025-12-22 19:06:53 | SELL profit target hit...
2025-12-22 19:07:00 | SELL confirmed: 5SiPommBwpP68h5kqReFvUceVkwaCbUr9a3i5Zob9M3fADZzGcCW1sTy7j3vcBnGvzzo9TkJxrBnj9hR5guSC5qJ
2025-12-22 19:07:00 | CONFIG step pct 15,25,60 (total 100%) | alloc 88% -> 0.278959 SOL
2025-12-22 19:07:01 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:07:06 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:07:11 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:07:16 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:07:21 | WAIT   | -      | -              | -              | 3.69%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:07:26 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:07:32 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:07:37 | WAIT   | -      | -              | -              | 0.32%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:07:42 | WAIT   | -      | -              | -              | 0.34%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:07:48 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:07:53 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:07:58 | WAIT   | -      | -              | -              | 0.01%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:08:04 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:08:09 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:08:15 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:08:20 | WAIT   | -      | -              | -              | 0.88%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:08:25 | WAIT   | -      | -              | -              | 1.01%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:08:30 | WAIT   | -      | -              | -              | 1.54%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:08:36 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 19:08:41 | WAIT   | -      | -              | -              | 0.64%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:08:46 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:08:51 | WAIT   | -      | -              | -              | 1.33%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:08:56 | WAIT   | -      | -              | -              | 0.83%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:09:02 | WAIT   | -      | -              | -              | 0.73%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:09:07 | WAIT   | -      | -              | -              | 2.94%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:09:12 | WAIT   | -      | -              | -              | 1.81%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:09:17 | WAIT   | -      | -              | -              | 1.56%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:09:22 | WAIT   | -      | -              | -              | 1.23%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:09:27 | WAIT   | -      | -              | -              | 0.32%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:09:32 | WAIT   | -      | -              | -              | 0.09%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:09:37 | WAIT   | -      | -              | -              | 0.58%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:09:43 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:09:48 | WAIT   | -      | -              | -              | 1.17%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:09:53 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:09:58 | WAIT   | -      | -              | -              | 4.63%|4.50 | 0.000000   | 0.000000   | 0.009770   | 0.316999  
2025-12-22 19:09:58 | BUY step 1: 0.041843 SOL
2025-12-22 19:10:05 | BUY confirmed: pumWhSBLYZ3gUicZWkMgVbWiXeoZDNEE2o7QaBZLNbPW3SiEgr42E7d6xQKLzHYNbEnHziMETsXPLhQovBwdNRa
2025-12-22 19:10:05 | BUY pending: SOL spent but tokens not seen yet.
2025-12-22 19:10:10 | BUY step 1 will retry on next tick.
2025-12-22 19:10:15 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.009760   | 0.316989  
2025-12-22 19:10:20 | WAIT   | -      | -              | -              | 7.26%|4.50 | 0.000000   | 0.000000   | 0.009760   | 0.316989  
2025-12-22 19:10:20 | BUY step 1: 0.041843 SOL
2025-12-22 19:10:25 | BUY confirmed: 28a6w1R95A1pYTicTrNiX7uiMx8ocCbcDVXjFFK4nsN5pNGrPLW7YsA4z3ThwDZBrpXm1uAZt6xAmDLKfVDmka2u
2025-12-22 19:10:35 | POS    | 1/3    | 0.000084       | 0.000083       | 1.43%      | 0.041248   | -0.000613  | 0.009155   | 0.275136  
2025-12-22 19:10:41 | POS    | 1/3    | 0.000084       | 0.000083       | 1.68%      | 0.040983   | -0.000877  | 0.008890   | 0.275136  
